Maille,Maille_X,Maille_Y,mid_lon,mid_lat,sw_lon,sw_lat,ne_lon,ne_lat,area
2387,67,30,78.665,17.445,78.660,17.440,78.670,17.450,0.979
2388,68,30,78.675,17.445,78.670,17.440,78.680,17.450,0.979
2389,69,30,78.685,17.445,78.680,17.440,78.690,17.450,0.979
2390,70,30,78.695,17.445,78.690,17.440,78.700,17.450,0.979
2391,71,30,78.705,17.445,78.700,17.440,78.710,17.450,0.979
2392,72,30,78.715,17.445,78.710,17.440,78.720,17.450,0.979
2393,73,30,78.725,17.445,78.720,17.440,78.730,17.450,0.979
2394,74,30,78.735,17.445,78.730,17.440,78.740,17.450,0.979
2395,75,30,78.745,17.445,78.740,17.440,78.750,17.450,0.979
2396,76,30,78.755,17.445,78.750,17.440,78.760,17.450,0.979
2397,77,30,78.765,17.445,78.760,17.440,78.770,17.450,0.979
2398,78,30,78.775,17.445,78.770,17.440,78.780,17.450,0.979
2399,79,30,78.785,17.445,78.780,17.440,78.790,17.450,0.979
2400,80,30,78.795,17.445,78.790,17.440,78.800,17.450,0.979
2401,1,31,78.005,17.455,78.000,17.450,78.010,17.460,0.979
2402,2,31,78.015,17.455,78.010,17.450,78.020,17.460,0.979
2403,3,31,78.025,17.455,78.020,17.450,78.030,17.460,0.979
2404,4,31,78.035,17.455,78.030,17.450,78.040,17.460,0.979
2405,5,31,78.045,17.455,78.040,17.450,78.050,17.460,0.979
2406,6,31,78.055,17.455,78.050,17.450,78.060,17.460,0.979
2407,7,31,78.065,17.455,78.060,17.450,78.070,17.460,0.979
2408,8,31,78.075,17.455,78.070,17.450,78.080,17.460,0.979
2409,9,31,78.085,17.455,78.080,17.450,78.090,17.460,0.979
2410,10,31,78.095,17.455,78.090,17.450,78.100,17.460,0.979
2411,11,31,78.105,17.455,78.100,17.450,78.110,17.460,0.979
2412,12,31,78.115,17.455,78.110,17.450,78.120,17.460,0.979
2413,13,31,78.125,17.455,78.120,17.450,78.130,17.460,0.979
2414,14,31,78.135,17.455,78.130,17.450,78.140,17.460,0.979
2415,15,31,78.145,17.455,78.140,17.450,78.150,17.460,0.979
2416,16,31,78.155,17.455,78.150,17.450,78.160,17.460,0.979
2417,17,31,78.165,17.455,78.160,17.450,78.170,17.460,0.979
2418,18,31,78.175,17.455,78.170,17.450,78.180,17.460,0.979
2419,19,31,78.185,17.455,78.180,17.450,78.190,17.460,0.979
2420,20,31,78.195,17.455,78.190,17.450,78.200,17.460,0.979
2421,21,31,78.205,17.455,78.200,17.450,78.210,17.460,0.979
2422,22,31,78.215,17.455,78.210,17.450,78.220,17.460,0.979
2423,23,31,78.225,17.455,78.220,17.450,78.230,17.460,0.979
2424,24,31,78.235,17.455,78.230,17.450,78.240,17.460,0.979
2425,25,31,78.245,17.455,78.240,17.450,78.250,17.460,0.979
2426,26,31,78.255,17.455,78.250,17.450,78.260,17.460,0.979
2427,27,31,78.265,17.455,78.260,17.450,78.270,17.460,0.979
2428,28,31,78.275,17.455,78.270,17.450,78.280,17.460,0.979
2429,29,31,78.285,17.455,78.280,17.450,78.290,17.460,0.979
2430,30,31,78.295,17.455,78.290,17.450,78.300,17.460,0.979
2431,31,31,78.305,17.455,78.300,17.450,78.310,17.460,0.979
2432,32,31,78.315,17.455,78.310,17.450,78.320,17.460,0.979
2433,33,31,78.325,17.455,78.320,17.450,78.330,17.460,0.979
2434,34,31,78.335,17.455,78.330,17.450,78.340,17.460,0.979
2435,35,31,78.345,17.455,78.340,17.450,78.350,17.460,0.979
2436,36,31,78.355,17.455,78.350,17.450,78.360,17.460,0.979
2437,37,31,78.365,17.455,78.360,17.450,78.370,17.460,0.979
2438,38,31,78.375,17.455,78.370,17.450,78.380,17.460,0.979
2439,39,31,78.385,17.455,78.380,17.450,78.390,17.460,0.979
2440,40,31,78.395,17.455,78.390,17.450,78.400,17.460,0.979
2441,41,31,78.405,17.455,78.400,17.450,78.410,17.460,0.979
2442,42,31,78.415,17.455,78.410,17.450,78.420,17.460,0.979
2443,43,31,78.425,17.455,78.420,17.450,78.430,17.460,0.979
2444,44,31,78.435,17.455,78.430,17.450,78.440,17.460,0.979
2445,45,31,78.445,17.455,78.440,17.450,78.450,17.460,0.979
2446,46,31,78.455,17.455,78.450,17.450,78.460,17.460,0.979
2447,47,31,78.465,17.455,78.460,17.450,78.470,17.460,0.979
2448,48,31,78.475,17.455,78.470,17.450,78.480,17.460,0.979
2449,49,31,78.485,17.455,78.480,17.450,78.490,17.460,0.979
2450,50,31,78.495,17.455,78.490,17.450,78.500,17.460,0.979
2451,51,31,78.505,17.455,78.500,17.450,78.510,17.460,0.979
2452,52,31,78.515,17.455,78.510,17.450,78.520,17.460,0.979
2453,53,31,78.525,17.455,78.520,17.450,78.530,17.460,0.979
2454,54,31,78.535,17.455,78.530,17.450,78.540,17.460,0.979
2455,55,31,78.545,17.455,78.540,17.450,78.550,17.460,0.979
2456,56,31,78.555,17.455,78.550,17.450,78.560,17.460,0.979
2457,57,31,78.565,17.455,78.560,17.450,78.570,17.460,0.979
2458,58,31,78.575,17.455,78.570,17.450,78.580,17.460,0.979
2459,59,31,78.585,17.455,78.580,17.450,78.590,17.460,0.979
2460,60,31,78.595,17.455,78.590,17.450,78.600,17.460,0.979
2461,61,31,78.605,17.455,78.600,17.450,78.610,17.460,0.979
2462,62,31,78.615,17.455,78.610,17.450,78.620,17.460,0.979
2463,63,31,78.625,17.455,78.620,17.450,78.630,17.460,0.979
2464,64,31,78.635,17.455,78.630,17.450,78.640,17.460,0.979
2465,65,31,78.645,17.455,78.640,17.450,78.650,17.460,0.979
2466,66,31,78.655,17.455,78.650,17.450,78.660,17.460,0.979
2467,67,31,78.665,17.455,78.660,17.450,78.670,17.460,0.979
2468,68,31,78.675,17.455,78.670,17.450,78.680,17.460,0.979
2469,69,31,78.685,17.455,78.680,17.450,78.690,17.460,0.979
2470,70,31,78.695,17.455,78.690,17.450,78.700,17.460,0.979
2471,71,31,78.705,17.455,78.700,17.450,78.710,17.460,0.979
2472,72,31,78.715,17.455,78.710,17.450,78.720,17.460,0.979
2473,73,31,78.725,17.455,78.720,17.450,78.730,17.460,0.979
2474,74,31,78.735,17.455,78.730,17.450,78.740,17.460,0.979
2475,75,31,78.745,17.455,78.740,17.450,78.750,17.460,0.979
2476,76,31,78.755,17.455,78.750,17.450,78.760,17.460,0.979
2477,77,31,78.765,17.455,78.760,17.450,78.770,17.460,0.979
2478,78,31,78.775,17.455,78.770,17.450,78.780,17.460,0.979
2479,79,31,78.785,17.455,78.780,17.450,78.790,17.460,0.979
2480,80,31,78.795,17.455,78.790,17.450,78.800,17.460,0.979
2481,1,32,78.005,17.465,78.000,17.460,78.010,17.470,0.979
2482,2,32,78.015,17.465,78.010,17.460,78.020,17.470,0.979
2483,3,32,78.025,17.465,78.020,17.460,78.030,17.470,0.979
2484,4,32,78.035,17.465,78.030,17.460,78.040,17.470,0.979
2485,5,32,78.045,17.465,78.040,17.460,78.050,17.470,0.979
2486,6,32,78.055,17.465,78.050,17.460,78.060,17.470,0.979
2487,7,32,78.065,17.465,78.060,17.460,78.070,17.470,0.979
2488,8,32,78.075,17.465,78.070,17.460,78.080,17.470,0.979
2489,9,32,78.085,17.465,78.080,17.460,78.090,17.470,0.979
2490,10,32,78.095,17.465,78.090,17.460,78.100,17.470,0.979
2491,11,32,78.105,17.465,78.100,17.460,78.110,17.470,0.979
2492,12,32,78.115,17.465,78.110,17.460,78.120,17.470,0.979
2493,13,32,78.125,17.465,78.120,17.460,78.130,17.470,0.979
2494,14,32,78.135,17.465,78.130,17.460,78.140,17.470,0.979
2495,15,32,78.145,17.465,78.140,17.460,78.150,17.470,0.979
2496,16,32,78.155,17.465,78.150,17.460,78.160,17.470,0.979
2497,17,32,78.165,17.465,78.160,17.460,78.170,17.470,0.979
2498,18,32,78.175,17.465,78.170,17.460,78.180,17.470,0.979
2499,19,32,78.185,17.465,78.180,17.460,78.190,17.470,0.979
2500,20,32,78.195,17.465,78.190,17.460,78.200,17.470,0.979
2501,21,32,78.205,17.465,78.200,17.460,78.210,17.470,0.979
2502,22,32,78.215,17.465,78.210,17.460,78.220,17.470,0.979
2503,23,32,78.225,17.465,78.220,17.460,78.230,17.470,0.979
2504,24,32,78.235,17.465,78.230,17.460,78.240,17.470,0.979
2505,25,32,78.245,17.465,78.240,17.460,78.250,17.470,0.979
2506,26,32,78.255,17.465,78.250,17.460,78.260,17.470,0.979
2507,27,32,78.265,17.465,78.260,17.460,78.270,17.470,0.979
2508,28,32,78.275,17.465,78.270,17.460,78.280,17.470,0.979
2509,29,32,78.285,17.465,78.280,17.460,78.290,17.470,0.979
2510,30,32,78.295,17.465,78.290,17.460,78.300,17.470,0.979
2511,31,32,78.305,17.465,78.300,17.460,78.310,17.470,0.979
2512,32,32,78.315,17.465,78.310,17.460,78.320,17.470,0.979
2513,33,32,78.325,17.465,78.320,17.460,78.330,17.470,0.979
2514,34,32,78.335,17.465,78.330,17.460,78.340,17.470,0.979
2515,35,32,78.345,17.465,78.340,17.460,78.350,17.470,0.979
2516,36,32,78.355,17.465,78.350,17.460,78.360,17.470,0.979
2517,37,32,78.365,17.465,78.360,17.460,78.370,17.470,0.979
2518,38,32,78.375,17.465,78.370,17.460,78.380,17.470,0.979
2519,39,32,78.385,17.465,78.380,17.460,78.390,17.470,0.979
2520,40,32,78.395,17.465,78.390,17.460,78.400,17.470,0.979
2521,41,32,78.405,17.465,78.400,17.460,78.410,17.470,0.979
2522,42,32,78.415,17.465,78.410,17.460,78.420,17.470,0.979
2523,43,32,78.425,17.465,78.420,17.460,78.430,17.470,0.979
2524,44,32,78.435,17.465,78.430,17.460,78.440,17.470,0.979
2525,45,32,78.445,17.465,78.440,17.460,78.450,17.470,0.979
2526,46,32,78.455,17.465,78.450,17.460,78.460,17.470,0.979
2527,47,32,78.465,17.465,78.460,17.460,78.470,17.470,0.979
2528,48,32,78.475,17.465,78.470,17.460,78.480,17.470,0.979
2529,49,32,78.485,17.465,78.480,17.460,78.490,17.470,0.979
2530,50,32,78.495,17.465,78.490,17.460,78.500,17.470,0.979
2531,51,32,78.505,17.465,78.500,17.460,78.510,17.470,0.979
2532,52,32,78.515,17.465,78.510,17.460,78.520,17.470,0.979
2533,53,32,78.525,17.465,78.520,17.460,78.530,17.470,0.979
2534,54,32,78.535,17.465,78.530,17.460,78.540,17.470,0.979
2535,55,32,78.545,17.465,78.540,17.460,78.550,17.470,0.979
2536,56,32,78.555,17.465,78.550,17.460,78.560,17.470,0.979
2537,57,32,78.565,17.465,78.560,17.460,78.570,17.470,0.979
2538,58,32,78.575,17.465,78.570,17.460,78.580,17.470,0.979
2539,59,32,78.585,17.465,78.580,17.460,78.590,17.470,0.979
2540,60,32,78.595,17.465,78.590,17.460,78.600,17.470,0.979
2541,61,32,78.605,17.465,78.600,17.460,78.610,17.470,0.979
2542,62,32,78.615,17.465,78.610,17.460,78.620,17.470,0.979
2543,63,32,78.625,17.465,78.620,17.460,78.630,17.470,0.979
2544,64,32,78.635,17.465,78.630,17.460,78.640,17.470,0.979
2545,65,32,78.645,17.465,78.640,17.460,78.650,17.470,0.979
2546,66,32,78.655,17.465,78.650,17.460,78.660,17.470,0.979
2547,67,32,78.665,17.465,78.660,17.460,78.670,17.470,0.979
2548,68,32,78.675,17.465,78.670,17.460,78.680,17.470,0.979
2549,69,32,78.685,17.465,78.680,17.460,78.690,17.470,0.979
2550,70,32,78.695,17.465,78.690,17.460,78.700,17.470,0.979
2551,71,32,78.705,17.465,78.700,17.460,78.710,17.470,0.979
2552,72,32,78.715,17.465,78.710,17.460,78.720,17.470,0.979
2553,73,32,78.725,17.465,78.720,17.460,78.730,17.470,0.979
2554,74,32,78.735,17.465,78.730,17.460,78.740,17.470,0.979
2555,75,32,78.745,17.465,78.740,17.460,78.750,17.470,0.979
2556,76,32,78.755,17.465,78.750,17.460,78.760,17.470,0.979
2557,77,32,78.765,17.465,78.760,17.460,78.770,17.470,0.979
2558,78,32,78.775,17.465,78.770,17.460,78.780,17.470,0.979
2559,79,32,78.785,17.465,78.780,17.460,78.790,17.470,0.979
2560,80,32,78.795,17.465,78.790,17.460,78.800,17.470,0.979
2561,1,33,78.005,17.475,78.000,17.470,78.010,17.480,0.979
2562,2,33,78.015,17.475,78.010,17.470,78.020,17.480,0.979
2563,3,33,78.025,17.475,78.020,17.470,78.030,17.480,0.979
2564,4,33,78.035,17.475,78.030,17.470,78.040,17.480,0.979
2565,5,33,78.045,17.475,78.040,17.470,78.050,17.480,0.979
2566,6,33,78.055,17.475,78.050,17.470,78.060,17.480,0.979
2567,7,33,78.065,17.475,78.060,17.470,78.070,17.480,0.979
2568,8,33,78.075,17.475,78.070,17.470,78.080,17.480,0.979
2569,9,33,78.085,17.475,78.080,17.470,78.090,17.480,0.979
2570,10,33,78.095,17.475,78.090,17.470,78.100,17.480,0.979
2571,11,33,78.105,17.475,78.100,17.470,78.110,17.480,0.979
2572,12,33,78.115,17.475,78.110,17.470,78.120,17.480,0.979
2573,13,33,78.125,17.475,78.120,17.470,78.130,17.480,0.979
2574,14,33,78.135,17.475,78.130,17.470,78.140,17.480,0.979
2575,15,33,78.145,17.475,78.140,17.470,78.150,17.480,0.979
2576,16,33,78.155,17.475,78.150,17.470,78.160,17.480,0.979
2577,17,33,78.165,17.475,78.160,17.470,78.170,17.480,0.979
2578,18,33,78.175,17.475,78.170,17.470,78.180,17.480,0.979
2579,19,33,78.185,17.475,78.180,17.470,78.190,17.480,0.979
2580,20,33,78.195,17.475,78.190,17.470,78.200,17.480,0.979
2581,21,33,78.205,17.475,78.200,17.470,78.210,17.480,0.979
2582,22,33,78.215,17.475,78.210,17.470,78.220,17.480,0.979
2583,23,33,78.225,17.475,78.220,17.470,78.230,17.480,0.979
2584,24,33,78.235,17.475,78.230,17.470,78.240,17.480,0.979
2585,25,33,78.245,17.475,78.240,17.470,78.250,17.480,0.979
2586,26,33,78.255,17.475,78.250,17.470,78.260,17.480,0.979
2587,27,33,78.265,17.475,78.260,17.470,78.270,17.480,0.979
2588,28,33,78.275,17.475,78.270,17.470,78.280,17.480,0.979
2589,29,33,78.285,17.475,78.280,17.470,78.290,17.480,0.979
2590,30,33,78.295,17.475,78.290,17.470,78.300,17.480,0.979
2591,31,33,78.305,17.475,78.300,17.470,78.310,17.480,0.979
2592,32,33,78.315,17.475,78.310,17.470,78.320,17.480,0.979
2593,33,33,78.325,17.475,78.320,17.470,78.330,17.480,0.979
2594,34,33,78.335,17.475,78.330,17.470,78.340,17.480,0.979
2595,35,33,78.345,17.475,78.340,17.470,78.350,17.480,0.979
2596,36,33,78.355,17.475,78.350,17.470,78.360,17.480,0.979
2597,37,33,78.365,17.475,78.360,17.470,78.370,17.480,0.979
2598,38,33,78.375,17.475,78.370,17.470,78.380,17.480,0.979
2599,39,33,78.385,17.475,78.380,17.470,78.390,17.480,0.979
2600,40,33,78.395,17.475,78.390,17.470,78.400,17.480,0.979
2601,41,33,78.405,17.475,78.400,17.470,78.410,17.480,0.979
2602,42,33,78.415,17.475,78.410,17.470,78.420,17.480,0.979
2603,43,33,78.425,17.475,78.420,17.470,78.430,17.480,0.979
2604,44,33,78.435,17.475,78.430,17.470,78.440,17.480,0.979
2605,45,33,78.445,17.475,78.440,17.470,78.450,17.480,0.979
2606,46,33,78.455,17.475,78.450,17.470,78.460,17.480,0.979
2607,47,33,78.465,17.475,78.460,17.470,78.470,17.480,0.979
2608,48,33,78.475,17.475,78.470,17.470,78.480,17.480,0.979
2609,49,33,78.485,17.475,78.480,17.470,78.490,17.480,0.979
2610,50,33,78.495,17.475,78.490,17.470,78.500,17.480,0.979
2611,51,33,78.505,17.475,78.500,17.470,78.510,17.480,0.979
2612,52,33,78.515,17.475,78.510,17.470,78.520,17.480,0.979
2613,53,33,78.525,17.475,78.520,17.470,78.530,17.480,0.979
2614,54,33,78.535,17.475,78.530,17.470,78.540,17.480,0.979
2615,55,33,78.545,17.475,78.540,17.470,78.550,17.480,0.979
2616,56,33,78.555,17.475,78.550,17.470,78.560,17.480,0.979
2617,57,33,78.565,17.475,78.560,17.470,78.570,17.480,0.979
2618,58,33,78.575,17.475,78.570,17.470,78.580,17.480,0.979
2619,59,33,78.585,17.475,78.580,17.470,78.590,17.480,0.979
2620,60,33,78.595,17.475,78.590,17.470,78.600,17.480,0.979
2621,61,33,78.605,17.475,78.600,17.470,78.610,17.480,0.979
2622,62,33,78.615,17.475,78.610,17.470,78.620,17.480,0.979
2623,63,33,78.625,17.475,78.620,17.470,78.630,17.480,0.979
2624,64,33,78.635,17.475,78.630,17.470,78.640,17.480,0.979
2625,65,33,78.645,17.475,78.640,17.470,78.650,17.480,0.979
2626,66,33,78.655,17.475,78.650,17.470,78.660,17.480,0.979
2627,67,33,78.665,17.475,78.660,17.470,78.670,17.480,0.979
2628,68,33,78.675,17.475,78.670,17.470,78.680,17.480,0.979
2629,69,33,78.685,17.475,78.680,17.470,78.690,17.480,0.979
2630,70,33,78.695,17.475,78.690,17.470,78.700,17.480,0.979
2631,71,33,78.705,17.475,78.700,17.470,78.710,17.480,0.979
2632,72,33,78.715,17.475,78.710,17.470,78.720,17.480,0.979
2633,73,33,78.725,17.475,78.720,17.470,78.730,17.480,0.979
2634,74,33,78.735,17.475,78.730,17.470,78.740,17.480,0.979
2635,75,33,78.745,17.475,78.740,17.470,78.750,17.480,0.979
2636,76,33,78.755,17.475,78.750,17.470,78.760,17.480,0.979
2637,77,33,78.765,17.475,78.760,17.470,78.770,17.480,0.979
2638,78,33,78.775,17.475,78.770,17.470,78.780,17.480,0.979
2639,79,33,78.785,17.475,78.780,17.470,78.790,17.480,0.979
2640,80,33,78.795,17.475,78.790,17.470,78.800,17.480,0.979
2641,1,34,78.005,17.485,78.000,17.480,78.010,17.490,0.979
2642,2,34,78.015,17.485,78.010,17.480,78.020,17.490,0.979
2643,3,34,78.025,17.485,78.020,17.480,78.030,17.490,0.979
2644,4,34,78.035,17.485,78.030,17.480,78.040,17.490,0.979
2645,5,34,78.045,17.485,78.040,17.480,78.050,17.490,0.979
2646,6,34,78.055,17.485,78.050,17.480,78.060,17.490,0.979
2647,7,34,78.065,17.485,78.060,17.480,78.070,17.490,0.979
2648,8,34,78.075,17.485,78.070,17.480,78.080,17.490,0.979
2649,9,34,78.085,17.485,78.080,17.480,78.090,17.490,0.979
2650,10,34,78.095,17.485,78.090,17.480,78.100,17.490,0.979
2651,11,34,78.105,17.485,78.100,17.480,78.110,17.490,0.979
2652,12,34,78.115,17.485,78.110,17.480,78.120,17.490,0.979
2653,13,34,78.125,17.485,78.120,17.480,78.130,17.490,0.979
2654,14,34,78.135,17.485,78.130,17.480,78.140,17.490,0.979
2655,15,34,78.145,17.485,78.140,17.480,78.150,17.490,0.979
2656,16,34,78.155,17.485,78.150,17.480,78.160,17.490,0.979
2657,17,34,78.165,17.485,78.160,17.480,78.170,17.490,0.979
2658,18,34,78.175,17.485,78.170,17.480,78.180,17.490,0.979
2659,19,34,78.185,17.485,78.180,17.480,78.190,17.490,0.979
2660,20,34,78.195,17.485,78.190,17.480,78.200,17.490,0.979
2661,21,34,78.205,17.485,78.200,17.480,78.210,17.490,0.979
2662,22,34,78.215,17.485,78.210,17.480,78.220,17.490,0.979
2663,23,34,78.225,17.485,78.220,17.480,78.230,17.490,0.979
2664,24,34,78.235,17.485,78.230,17.480,78.240,17.490,0.979
2665,25,34,78.245,17.485,78.240,17.480,78.250,17.490,0.979
2666,26,34,78.255,17.485,78.250,17.480,78.260,17.490,0.979
2667,27,34,78.265,17.485,78.260,17.480,78.270,17.490,0.979
2668,28,34,78.275,17.485,78.270,17.480,78.280,17.490,0.979
2669,29,34,78.285,17.485,78.280,17.480,78.290,17.490,0.979
2670,30,34,78.295,17.485,78.290,17.480,78.300,17.490,0.979
2671,31,34,78.305,17.485,78.300,17.480,78.310,17.490,0.979
2672,32,34,78.315,17.485,78.310,17.480,78.320,17.490,0.979
2673,33,34,78.325,17.485,78.320,17.480,78.330,17.490,0.979
2674,34,34,78.335,17.485,78.330,17.480,78.340,17.490,0.979
2675,35,34,78.345,17.485,78.340,17.480,78.350,17.490,0.979
2676,36,34,78.355,17.485,78.350,17.480,78.360,17.490,0.979
2677,37,34,78.365,17.485,78.360,17.480,78.370,17.490,0.979
2678,38,34,78.375,17.485,78.370,17.480,78.380,17.490,0.979
2679,39,34,78.385,17.485,78.380,17.480,78.390,17.490,0.979
2680,40,34,78.395,17.485,78.390,17.480,78.400,17.490,0.979
2681,41,34,78.405,17.485,78.400,17.480,78.410,17.490,0.979
2682,42,34,78.415,17.485,78.410,17.480,78.420,17.490,0.979
2683,43,34,78.425,17.485,78.420,17.480,78.430,17.490,0.979
2684,44,34,78.435,17.485,78.430,17.480,78.440,17.490,0.979
2685,45,34,78.445,17.485,78.440,17.480,78.450,17.490,0.979
2686,46,34,78.455,17.485,78.450,17.480,78.460,17.490,0.979
2687,47,34,78.465,17.485,78.460,17.480,78.470,17.490,0.979
2688,48,34,78.475,17.485,78.470,17.480,78.480,17.490,0.979
2689,49,34,78.485,17.485,78.480,17.480,78.490,17.490,0.979
2690,50,34,78.495,17.485,78.490,17.480,78.500,17.490,0.979
2691,51,34,78.505,17.485,78.500,17.480,78.510,17.490,0.979
2692,52,34,78.515,17.485,78.510,17.480,78.520,17.490,0.979
2693,53,34,78.525,17.485,78.520,17.480,78.530,17.490,0.979
2694,54,34,78.535,17.485,78.530,17.480,78.540,17.490,0.979
2695,55,34,78.545,17.485,78.540,17.480,78.550,17.490,0.979
2696,56,34,78.555,17.485,78.550,17.480,78.560,17.490,0.979
2697,57,34,78.565,17.485,78.560,17.480,78.570,17.490,0.979
2698,58,34,78.575,17.485,78.570,17.480,78.580,17.490,0.979
2699,59,34,78.585,17.485,78.580,17.480,78.590,17.490,0.979
2700,60,34,78.595,17.485,78.590,17.480,78.600,17.490,0.979
2701,61,34,78.605,17.485,78.600,17.480,78.610,17.490,0.979
2702,62,34,78.615,17.485,78.610,17.480,78.620,17.490,0.979
2703,63,34,78.625,17.485,78.620,17.480,78.630,17.490,0.979
2704,64,34,78.635,17.485,78.630,17.480,78.640,17.490,0.979
2705,65,34,78.645,17.485,78.640,17.480,78.650,17.490,0.979
2706,66,34,78.655,17.485,78.650,17.480,78.660,17.490,0.979
2707,67,34,78.665,17.485,78.660,17.480,78.670,17.490,0.979
2708,68,34,78.675,17.485,78.670,17.480,78.680,17.490,0.979
2709,69,34,78.685,17.485,78.680,17.480,78.690,17.490,0.979
2710,70,34,78.695,17.485,78.690,17.480,78.700,17.490,0.979
2711,71,34,78.705,17.485,78.700,17.480,78.710,17.490,0.979
2712,72,34,78.715,17.485,78.710,17.480,78.720,17.490,0.979
2713,73,34,78.725,17.485,78.720,17.480,78.730,17.490,0.979
2714,74,34,78.735,17.485,78.730,17.480,78.740,17.490,0.979
2715,75,34,78.745,17.485,78.740,17.480,78.750,17.490,0.979
2716,76,34,78.755,17.485,78.750,17.480,78.760,17.490,0.979
2717,77,34,78.765,17.485,78.760,17.480,78.770,17.490,0.979
2718,78,34,78.775,17.485,78.770,17.480,78.780,17.490,0.979
2719,79,34,78.785,17.485,78.780,17.480,78.790,17.490,0.979
2720,80,34,78.795,17.485,78.790,17.480,78.800,17.490,0.979
2721,1,35,78.005,17.495,78.000,17.490,78.010,17.500,0.979
2722,2,35,78.015,17.495,78.010,17.490,78.020,17.500,0.979
2723,3,35,78.025,17.495,78.020,17.490,78.030,17.500,0.979
2724,4,35,78.035,17.495,78.030,17.490,78.040,17.500,0.979
2725,5,35,78.045,17.495,78.040,17.490,78.050,17.500,0.979
2726,6,35,78.055,17.495,78.050,17.490,78.060,17.500,0.979
2727,7,35,78.065,17.495,78.060,17.490,78.070,17.500,0.979
2728,8,35,78.075,17.495,78.070,17.490,78.080,17.500,0.979
2729,9,35,78.085,17.495,78.080,17.490,78.090,17.500,0.979
2730,10,35,78.095,17.495,78.090,17.490,78.100,17.500,0.979
2731,11,35,78.105,17.495,78.100,17.490,78.110,17.500,0.979
2732,12,35,78.115,17.495,78.110,17.490,78.120,17.500,0.979
2733,13,35,78.125,17.495,78.120,17.490,78.130,17.500,0.979
2734,14,35,78.135,17.495,78.130,17.490,78.140,17.500,0.979
2735,15,35,78.145,17.495,78.140,17.490,78.150,17.500,0.979
2736,16,35,78.155,17.495,78.150,17.490,78.160,17.500,0.979
2737,17,35,78.165,17.495,78.160,17.490,78.170,17.500,0.979
2738,18,35,78.175,17.495,78.170,17.490,78.180,17.500,0.979
2739,19,35,78.185,17.495,78.180,17.490,78.190,17.500,0.979
2740,20,35,78.195,17.495,78.190,17.490,78.200,17.500,0.979
2741,21,35,78.205,17.495,78.200,17.490,78.210,17.500,0.979
2742,22,35,78.215,17.495,78.210,17.490,78.220,17.500,0.979
2743,23,35,78.225,17.495,78.220,17.490,78.230,17.500,0.979
2744,24,35,78.235,17.495,78.230,17.490,78.240,17.500,0.979
2745,25,35,78.245,17.495,78.240,17.490,78.250,17.500,0.979
2746,26,35,78.255,17.495,78.250,17.490,78.260,17.500,0.979
2747,27,35,78.265,17.495,78.260,17.490,78.270,17.500,0.979
2748,28,35,78.275,17.495,78.270,17.490,78.280,17.500,0.979
2749,29,35,78.285,17.495,78.280,17.490,78.290,17.500,0.979
2750,30,35,78.295,17.495,78.290,17.490,78.300,17.500,0.979
2751,31,35,78.305,17.495,78.300,17.490,78.310,17.500,0.979
2752,32,35,78.315,17.495,78.310,17.490,78.320,17.500,0.979
2753,33,35,78.325,17.495,78.320,17.490,78.330,17.500,0.979
